camera,frame,timestamp,obj_id,class,x_center,y_center,in_alert_zone
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,25,0.9,2,person,427,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,26,0.94,1,person,44,1000,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,26,0.94,2,person,431,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,27,0.98,1,person,44,998,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,27,0.98,2,person,433,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,28,1.01,1,person,45,995,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,28,1.01,2,person,435,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,29,1.05,1,person,46,994,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,29,1.05,2,person,436,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,30,1.09,1,person,47,992,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,30,1.09,2,person,436,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,31,1.12,1,person,48,989,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,31,1.12,2,person,436,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,32,1.16,1,person,48,987,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,32,1.16,2,person,435,917,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,33,1.19,1,person,50,985,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,33,1.19,2,person,432,916,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,34,1.23,1,person,52,983,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,34,1.23,2,person,429,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,35,1.27,1,person,54,982,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,35,1.27,2,person,427,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,36,1.3,1,person,57,982,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,36,1.3,2,person,424,915,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,37,1.34,1,person,60,982,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,37,1.34,2,person,421,914,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,38,1.38,1,person,62,981,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,38,1.38,2,person,420,914,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,39,1.41,1,person,65,980,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,39,1.41,2,person,417,914,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,40,1.45,2,person,467,956,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,41,1.48,2,person,484,971,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,41,1.48,4,person,418,744,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,41,1.48,5,person,363,760,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,42,1.52,2,person,492,977,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,42,1.52,4,person,419,741,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,42,1.52,5,person,363,761,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,43,1.56,2,person,496,979,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,43,1.56,4,person,422,737,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,43,1.56,5,person,364,761,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,44,1.59,2,person,498,980,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,44,1.59,4,person,425,734,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,44,1.59,5,person,362,761,False
