camera,frame,timestamp,obj_id,class,x_center,y_center,in_alert_zone
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,19,0.63,943,refrigerator,325,249,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,34,1.13,945,bed,359,981,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,35,1.17,945,bed,358,950,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,36,1.2,945,bed,358,928,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,37,1.23,945,person,359,917,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,38,1.27,945,person,358,912,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,39,1.3,945,person,358,914,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,40,1.33,945,person,358,916,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,41,1.37,945,person,357,935,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,42,1.4,945,bed,357,942,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,43,1.43,945,person,358,947,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,44,1.47,945,person,359,949,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,45,1.5,945,person,357,970,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,46,1.53,945,person,357,985,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,47,1.57,945,bed,357,988,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,48,1.6,945,bed,356,987,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,49,1.63,945,bed,357,983,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,50,1.67,945,bed,358,976,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,51,1.7,945,bed,357,971,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,52,1.73,945,bed,357,960,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,53,1.77,945,bed,357,942,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,53,1.77,959,book,357,1161,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,54,1.8,945,bed,356,938,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,54,1.8,959,book,356,1161,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,55,1.83,945,bed,357,935,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,55,1.83,959,book,356,1161,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,56,1.87,945,bed,356,937,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,56,1.87,959,book,356,1161,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,57,1.9,945,bed,356,935,False
CAMERA_FIN_COULOIR_GAUCHE_REZ_PARTIE_2,57,1.9,959,book,356,1161,False
