camera,frame,timestamp,obj_id,class,bbox,x_c,y_c,w,h,in_alert_zone,v_width,v_height
CAMERA_HALL_PORTE_ENTREE,3685,123.26,10953,person,"[43, 200, 791, 779]",439,589,791,779,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3686,123.29,10916,person,"[1080, 505, 71, 294]",1115,652,71,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3686,123.29,10930,person,"[1190, 515, 124, 289]",1252,659,124,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3686,123.29,10953,person,"[20, 197, 842, 772]",441,583,842,772,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3687,123.32,10916,person,"[1081, 504, 72, 294]",1117,651,72,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3687,123.32,10930,person,"[1188, 515, 126, 287]",1251,658,126,287,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3687,123.32,10953,person,"[8, 192, 884, 795]",450,589,884,795,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3688,123.36,10916,person,"[1082, 504, 72, 295]",1118,651,72,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3688,123.36,10930,person,"[1189, 514, 121, 282]",1249,655,121,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3688,123.36,10953,person,"[6, 188, 917, 846]",465,611,917,846,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3689,123.39,10916,person,"[1082, 503, 72, 295]",1118,651,72,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3689,123.39,10930,person,"[1188, 513, 116, 282]",1246,654,116,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3689,123.39,10953,person,"[247, 180, 717, 855]",605,607,717,855,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3689,123.39,10956,person,"[540, 174, 419, 822]",750,585,419,822,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3690,123.42,10916,person,"[1082, 504, 72, 295]",1118,651,72,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3690,123.42,10930,person,"[1188, 513, 105, 281]",1240,654,105,281,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3690,123.42,10953,person,"[155, 176, 853, 876]",582,614,853,876,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3690,123.42,10956,person,"[580, 172, 418, 872]",789,608,418,872,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3691,123.46,10916,person,"[1082, 504, 72, 295]",1118,652,72,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3691,123.46,10930,person,"[1188, 513, 101, 281]",1238,654,101,281,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3691,123.46,10953,person,"[128, 175, 896, 885]",576,617,896,885,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3691,123.46,10956,person,"[593, 171, 417, 889]",802,616,417,889,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3692,123.49,10916,person,"[1082, 505, 71, 294]",1117,652,71,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3692,123.49,10930,person,"[1186, 514, 95, 280]",1234,654,95,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3692,123.49,10953,person,"[140, 168, 912, 895]",596,616,912,895,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3692,123.49,10956,person,"[628, 168, 412, 896]",834,616,412,896,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3693,123.53,10916,person,"[1082, 506, 72, 292]",1118,652,72,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3693,123.53,10930,person,"[1185, 514, 90, 279]",1230,654,90,279,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3693,123.53,10953,person,"[188, 172, 900, 896]",638,620,900,896,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3693,123.53,10956,person,"[670, 167, 410, 904]",875,619,410,904,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3694,123.56,10916,person,"[1081, 500, 73, 298]",1118,649,73,298,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3694,123.56,10930,person,"[1186, 515, 85, 280]",1228,655,85,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3694,123.56,10953,person,"[271, 169, 857, 898]",700,618,857,898,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3694,123.56,10956,person,"[708, 169, 412, 902]",914,620,412,902,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3695,123.59,10916,person,"[1084, 514, 72, 286]",1120,657,72,286,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3695,123.59,10930,person,"[1183, 514, 84, 283]",1225,655,84,283,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3695,123.59,10953,person,"[308, 173, 863, 896]",739,621,863,896,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3695,123.59,10956,person,"[754, 170, 413, 902]",960,621,413,902,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3696,123.63,10916,person,"[1084, 517, 74, 280]",1121,657,74,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3696,123.63,10930,person,"[1180, 513, 86, 284]",1223,655,86,284,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3696,123.63,10953,person,"[363, 171, 849, 897]",788,620,849,897,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3696,123.63,10956,person,"[729, 176, 483, 894]",970,623,483,894,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3697,123.66,10930,person,"[1177, 516, 88, 280]",1221,656,88,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3697,123.66,10953,person,"[419, 177, 843, 892]",841,623,843,892,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3697,123.66,10956,person,"[814, 178, 444, 892]",1036,624,444,892,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3698,123.69,10930,person,"[1171, 515, 93, 280]",1218,655,93,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3698,123.69,10953,person,"[483, 185, 822, 883]",894,626,822,883,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3698,123.69,10956,person,"[881, 181, 422, 890]",1092,626,422,890,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3699,123.73,10953,person,"[558, 182, 798, 885]",957,625,798,885,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3699,123.73,10956,person,"[932, 183, 422, 885]",1143,625,422,885,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3700,123.76,10953,person,"[621, 183, 784, 886]",1013,626,784,886,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3700,123.76,10956,person,"[902, 183, 501, 886]",1153,626,501,886,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3701,123.79,10953,person,"[697, 181, 760, 886]",1077,624,760,886,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3701,123.79,10956,person,"[993, 185, 463, 881]",1224,625,463,881,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3702,123.83,10953,person,"[778, 177, 728, 891]",1142,623,728,891,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3702,123.83,10956,person,"[1049, 179, 457, 889]",1278,623,457,889,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3703,123.86,10953,person,"[853, 167, 742, 901]",1224,618,742,901,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3703,123.86,10956,person,"[1141, 168, 454, 901]",1368,618,454,901,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3704,123.89,10953,person,"[879, 164, 747, 904]",1252,616,747,904,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3704,123.89,10956,person,"[1174, 164, 452, 905]",1400,616,452,905,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3705,123.93,10956,person,"[1241, 152, 461, 917]",1472,610,461,917,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3705,123.93,10916,person,"[1082, 505, 68, 260]",1116,635,68,260,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3706,123.96,10956,person,"[1297, 142, 463, 928]",1528,606,463,928,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3706,123.96,10916,person,"[1082, 504, 69, 280]",1117,644,69,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3707,123.99,10956,person,"[1316, 138, 463, 931]",1547,603,463,931,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3707,123.99,10916,person,"[1082, 504, 69, 284]",1117,646,69,284,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3708,124.03,10956,person,"[1352, 129, 461, 939]",1583,599,461,939,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3708,124.03,10916,person,"[1083, 503, 69, 290]",1118,648,69,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3709,124.06,10956,person,"[1448, 124, 450, 946]",1673,597,450,946,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3709,124.06,10916,person,"[1082, 504, 71, 293]",1117,650,71,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3710,124.09,10956,person,"[1513, 123, 406, 941]",1716,594,406,941,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3710,124.09,10916,person,"[1081, 505, 73, 294]",1118,652,73,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3710,124.09,10953,person,"[1285, 125, 632, 943]",1601,596,632,943,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3711,124.13,10956,person,"[1535, 123, 384, 939]",1727,592,384,939,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3711,124.13,10916,person,"[1081, 504, 74, 295]",1118,652,74,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3711,124.13,10953,person,"[1318, 122, 601, 945]",1619,595,601,945,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3712,124.16,10956,person,"[1574, 124, 345, 939]",1746,594,345,939,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3712,124.16,10916,person,"[1083, 502, 75, 297]",1120,651,75,297,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3713,124.19,10956,person,"[1621, 122, 298, 942]",1770,593,298,942,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3713,124.19,10916,person,"[1084, 503, 76, 296]",1122,651,76,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3714,124.23,10956,person,"[1660, 131, 259, 928]",1790,595,259,928,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3714,124.23,10916,person,"[1084, 503, 76, 296]",1122,651,76,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3715,124.26,10956,person,"[1709, 151, 210, 911]",1814,607,210,911,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3715,124.26,10916,person,"[1083, 503, 75, 296]",1121,651,75,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3715,124.26,10968,person,"[1703, 160, 215, 518]",1811,419,215,518,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3716,124.29,10956,person,"[1760, 180, 159, 880]",1840,620,159,880,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3716,124.29,10916,person,"[1083, 502, 75, 296]",1120,650,75,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3716,124.29,10968,person,"[1748, 192, 171, 478]",1833,431,171,478,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3717,124.33,10916,person,"[1083, 502, 75, 296]",1120,650,75,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3718,124.36,10916,person,"[1084, 503, 72, 295]",1120,651,72,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3719,124.39,10916,person,"[1084, 504, 71, 295]",1119,651,71,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3720,124.43,10916,person,"[1084, 509, 69, 289]",1118,653,69,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3721,124.46,10916,person,"[1084, 510, 68, 288]",1118,654,68,288,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3722,124.5,10916,person,"[1084, 508, 69, 290]",1119,653,69,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3723,124.53,10916,person,"[1084, 507, 69, 291]",1119,652,69,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3724,124.56,10916,person,"[1084, 504, 71, 293]",1120,651,71,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3725,124.6,10916,person,"[1084, 504, 73, 294]",1120,651,73,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3726,124.63,10916,person,"[1084, 504, 73, 293]",1121,651,73,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3727,124.66,10916,person,"[1085, 505, 73, 293]",1121,651,73,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3728,124.7,10916,person,"[1085, 504, 73, 294]",1121,651,73,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3729,124.73,10916,person,"[1085, 505, 73, 293]",1121,652,73,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3730,124.76,10916,person,"[1084, 506, 73, 292]",1121,652,73,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3731,124.8,10916,person,"[1086, 505, 73, 293]",1122,651,73,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3732,124.83,10916,person,"[1086, 503, 75, 295]",1123,651,75,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3733,124.86,10916,person,"[1086, 505, 74, 293]",1123,651,74,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3734,124.9,10916,person,"[1086, 505, 75, 294]",1124,652,75,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3735,124.93,10916,person,"[1086, 504, 74, 294]",1123,651,74,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3736,124.96,10916,person,"[1085, 505, 74, 293]",1122,651,74,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3737,125.0,10916,person,"[1085, 504, 75, 294]",1122,651,75,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3738,125.03,10916,person,"[1085, 505, 74, 293]",1122,651,74,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3739,125.06,10916,person,"[1085, 503, 75, 295]",1123,650,75,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3740,125.1,10916,person,"[1086, 503, 75, 295]",1123,651,75,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3741,125.13,10916,person,"[1085, 504, 75, 293]",1123,651,75,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3742,125.16,10916,person,"[1085, 504, 75, 293]",1122,651,75,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3743,125.2,10916,person,"[1085, 504, 75, 293]",1122,650,75,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3744,125.23,10916,person,"[1085, 502, 75, 295]",1123,650,75,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3745,125.26,10916,person,"[1085, 502, 76, 296]",1123,650,76,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3746,125.3,10916,person,"[1087, 503, 75, 295]",1124,651,75,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3747,125.33,10916,person,"[1086, 501, 74, 296]",1123,649,74,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3748,125.36,10916,person,"[1085, 504, 74, 294]",1122,651,74,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3749,125.4,10916,person,"[1084, 505, 74, 293]",1121,652,74,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3750,125.43,10916,person,"[1083, 506, 72, 292]",1119,652,72,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3751,125.47,10916,person,"[1083, 506, 73, 291]",1120,652,73,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3752,125.5,10916,person,"[1083, 507, 72, 291]",1119,652,72,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3753,125.53,10916,person,"[1082, 509, 70, 289]",1117,654,70,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3754,125.57,10916,person,"[1080, 507, 70, 291]",1115,653,70,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3755,125.6,10916,person,"[1078, 505, 70, 292]",1113,651,70,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3756,125.63,10916,person,"[1077, 508, 70, 289]",1112,652,70,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3757,125.67,10916,person,"[1078, 505, 70, 291]",1113,651,70,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3758,125.7,10916,person,"[1079, 507, 70, 289]",1114,651,70,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3759,125.73,10916,person,"[1079, 508, 69, 287]",1114,651,69,287,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3760,125.77,10916,person,"[1080, 509, 69, 287]",1114,652,69,287,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3761,125.8,10916,person,"[1079, 506, 71, 290]",1115,651,71,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3762,125.83,10916,person,"[1079, 503, 74, 294]",1116,650,74,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3763,125.87,10916,person,"[1079, 506, 80, 291]",1119,652,80,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3764,125.9,10916,person,"[1078, 504, 82, 293]",1119,651,82,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3765,125.93,10916,person,"[1077, 512, 75, 285]",1115,654,75,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3766,125.97,10916,person,"[1077, 508, 73, 288]",1113,652,73,288,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3767,126.0,10916,person,"[1076, 505, 72, 291]",1112,651,72,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3768,126.03,10916,person,"[1076, 502, 73, 294]",1113,649,73,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3769,126.07,10916,person,"[1077, 502, 75, 295]",1115,649,75,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3770,126.1,10916,person,"[1078, 502, 77, 295]",1116,649,77,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3771,126.13,10916,person,"[1079, 503, 77, 294]",1117,650,77,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3772,126.17,10916,person,"[1079, 504, 78, 293]",1118,651,78,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3773,126.2,10916,person,"[1081, 505, 80, 293]",1121,652,80,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3774,126.23,10916,person,"[1080, 505, 93, 292]",1126,651,93,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3775,126.27,10916,person,"[1078, 506, 81, 292]",1119,652,81,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3775,126.27,10978,person,"[1124, 509, 67, 278]",1157,648,67,278,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3776,126.3,10916,person,"[1077, 506, 76, 292]",1115,652,76,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3776,126.3,10978,person,"[1126, 510, 65, 276]",1158,648,65,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3777,126.33,10916,person,"[1076, 504, 78, 295]",1115,651,78,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3777,126.33,10978,person,"[1127, 512, 66, 276]",1160,650,66,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3778,126.37,10916,person,"[1076, 506, 76, 293]",1114,653,76,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3778,126.37,10978,person,"[1130, 514, 69, 276]",1164,652,69,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3779,126.4,10916,person,"[1076, 505, 74, 294]",1113,652,74,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3779,126.4,10978,person,"[1132, 516, 79, 275]",1172,653,79,275,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3780,126.44,10916,person,"[1077, 504, 73, 295]",1113,651,73,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3780,126.44,10978,person,"[1135, 518, 83, 274]",1177,655,83,274,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3781,126.47,10916,person,"[1077, 503, 74, 296]",1114,651,74,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3781,126.47,10978,person,"[1140, 519, 87, 275]",1183,657,87,275,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3782,126.5,10916,person,"[1076, 507, 74, 290]",1113,652,74,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3782,126.5,10978,person,"[1142, 518, 97, 279]",1190,658,97,279,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3783,126.54,10916,person,"[1077, 508, 74, 289]",1114,652,74,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3783,126.54,10978,person,"[1143, 518, 101, 281]",1193,658,101,281,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3784,126.57,10916,person,"[1075, 507, 76, 290]",1113,652,76,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3784,126.57,10978,person,"[1144, 517, 100, 282]",1194,658,100,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3785,126.6,10916,person,"[1075, 506, 76, 290]",1113,651,76,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3785,126.6,10978,person,"[1148, 518, 100, 283]",1198,660,100,283,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3786,126.64,10916,person,"[1077, 507, 74, 289]",1114,652,74,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3786,126.64,10978,person,"[1154, 519, 98, 282]",1203,660,98,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3787,126.67,10916,person,"[1077, 507, 73, 289]",1113,652,73,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3787,126.67,10978,person,"[1158, 520, 100, 282]",1208,661,100,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3788,126.7,10916,person,"[1077, 505, 72, 292]",1113,651,72,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3788,126.7,10978,person,"[1160, 520, 97, 280]",1209,660,97,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3789,126.74,10916,person,"[1079, 506, 73, 292]",1115,652,73,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3789,126.74,10978,person,"[1165, 518, 103, 283]",1217,660,103,283,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3790,126.77,10916,person,"[1080, 506, 72, 292]",1116,652,72,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3790,126.77,10978,person,"[1167, 517, 104, 285]",1219,659,104,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3790,126.77,10980,handbag,"[1243, 628, 39, 74]",1262,665,39,74,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3791,126.8,10916,person,"[1078, 505, 73, 294]",1115,652,73,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3791,126.8,10978,person,"[1170, 514, 104, 287]",1222,657,104,287,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3791,126.8,10980,handbag,"[1243, 627, 40, 73]",1263,664,40,73,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3792,126.84,10916,person,"[1078, 505, 71, 293]",1114,651,71,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3792,126.84,10978,person,"[1172, 511, 106, 290]",1225,656,106,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3792,126.84,10980,handbag,"[1246, 632, 41, 67]",1266,666,41,67,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3793,126.87,10916,person,"[1079, 506, 70, 292]",1114,652,70,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3793,126.87,10978,person,"[1176, 515, 109, 288]",1230,659,109,288,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3793,126.87,10980,handbag,"[1250, 630, 42, 69]",1271,664,42,69,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3794,126.9,10916,person,"[1080, 506, 71, 291]",1115,652,71,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3794,126.9,10978,person,"[1178, 516, 117, 290]",1237,661,117,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3795,126.94,10916,person,"[1081, 507, 71, 290]",1116,652,71,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3795,126.94,10978,person,"[1183, 514, 121, 295]",1244,661,121,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3796,126.97,10916,person,"[1082, 508, 70, 290]",1117,653,70,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3796,126.97,10978,person,"[1186, 514, 127, 296]",1250,662,127,296,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3797,127.0,10916,person,"[1082, 509, 69, 289]",1117,654,69,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3797,127.0,10978,person,"[1190, 514, 128, 299]",1254,664,128,299,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3798,127.04,10916,person,"[1081, 508, 69, 290]",1116,653,69,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3798,127.04,10978,person,"[1194, 515, 126, 300]",1257,665,126,300,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3799,127.07,10916,person,"[1081, 507, 70, 291]",1116,652,70,291,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3799,127.07,10978,person,"[1199, 516, 124, 302]",1261,667,124,302,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3800,127.1,10916,person,"[1082, 506, 69, 293]",1116,652,69,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3800,127.1,10978,person,"[1204, 517, 120, 302]",1264,668,120,302,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3801,127.14,10916,person,"[1082, 504, 69, 294]",1117,651,69,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3801,127.14,10978,person,"[1210, 517, 117, 304]",1268,669,117,304,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3802,127.17,10916,person,"[1082, 504, 69, 295]",1116,652,69,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3802,127.17,10978,person,"[1211, 517, 116, 307]",1269,670,116,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3803,127.2,10916,person,"[1082, 504, 70, 295]",1117,651,70,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3803,127.2,10978,person,"[1213, 516, 117, 308]",1271,670,117,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3804,127.24,10916,person,"[1082, 505, 70, 294]",1117,652,70,294,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3804,127.24,10978,person,"[1218, 514, 116, 309]",1276,669,116,309,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3805,127.27,10916,person,"[1082, 506, 72, 293]",1118,652,72,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3805,127.27,10978,person,"[1230, 512, 111, 311]",1285,667,111,311,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3806,127.3,10916,person,"[1082, 506, 72, 292]",1118,652,72,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3806,127.3,10978,person,"[1234, 511, 109, 312]",1289,667,109,312,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,3807,127.34,10916,person,"[1083, 506, 72, 292]",1119,652,72,292,False,1920,1080
